Month,Week,Campaign,Campaign ID,Device,Creative Type,Placement,Site (Placement),F9,F10,F11,F12,Platform,Site Served,F15,Target Type,F17,F18,F19,F20,HPTO,Audience Target,F23,F24,F25,Placement ID,Creative,F28,Nameplate,Trim,CW,Lifestyle,Retail Type,Message Type,Message,F36,F37,ENG,Creative Version,Video Length,Creative ID,Creative Size,Impressions,Clicks,Total Outcomes,Total View Through Outcomes,Total Click Through Outcomes,Key Buying Activities,View Through KBAs,Click Through KBAs,Key Engagement Activities,View Through KEAs,Click Through KEAs,Rich Media Impressions,Interactive Impressions,Expansions,Video Plays,VIdeo Completions
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity In Market Pickup Trucks   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Inmarket Pickup Trucks_N/A_24_P6Z7ZV,Carat Programmatic,Silverado 1500,BT Affinity In Market Pickup Trucks   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Inmarket Pickup Trucks,N/A,24,P6Z7ZV,126887922,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x600,68224755,300 x 600,1392,1,4,4,0,2,2,0,2,2,0,1392,18,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity In Market Pickup Trucks   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Inmarket Pickup Trucks_N/A_24_P6Z7ZW,Carat Programmatic,Silverado 1500,BT Affinity In Market Pickup Trucks   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Inmarket Pickup Trucks,N/A,24,P6Z7ZW,126885857,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,728x90,68226226,728 x 90,6501,2,24,22,2,7,7,0,12,10,2,6501,61,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity In Market Pickup Trucks   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Inmarket Pickup Trucks_N/A_24_P6Z7ZW,Carat Programmatic,Silverado 1500,BT Affinity In Market Pickup Trucks   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Inmarket Pickup Trucks,N/A,24,P6Z7ZW,126885857,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,728x90,68226248,728 x 90,7000,1,41,41,0,18,18,0,8,8,0,7000,59,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity In Market Pickup Trucks   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Inmarket Pickup Trucks_N/A_24_P6Z7ZW,Carat Programmatic,Silverado 1500,BT Affinity In Market Pickup Trucks   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Inmarket Pickup Trucks,N/A,24,P6Z7ZW,126885857,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,728x90,68224757,728 x 90,6804,2,31,30,1,2,2,0,13,12,1,6804,61,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Landscaping   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7ZF,Carat Programmatic,Silverado 1500,BT Affinity Landscaping   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7ZF,126891258,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x250,68221324,300 x 250,4337,0,0,0,0,0,0,0,0,0,0,4337,39,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Landscaping   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7ZF,Carat Programmatic,Silverado 1500,BT Affinity Landscaping   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7ZF,126891258,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x250,68226636,300 x 250,4456,1,1,1,0,0,0,0,0,0,0,4456,43,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Landscaping   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7ZF,Carat Programmatic,Silverado 1500,BT Affinity Landscaping   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7ZF,126891258,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x250,68226258,300 x 250,4362,0,3,3,0,0,0,0,3,3,0,4362,47,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Landscaping   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7ZG,Carat Programmatic,Silverado 1500,BT Affinity Landscaping   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7ZG,126886431,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x600,68226228,300 x 600,2190,1,7,7,0,0,0,0,7,7,0,2190,34,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Landscaping   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7ZG,Carat Programmatic,Silverado 1500,BT Affinity Landscaping   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7ZG,126886431,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x600,68226444,300 x 600,2317,0,2,2,0,1,1,0,1,1,0,2317,42,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Landscaping   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7ZG,Carat Programmatic,Silverado 1500,BT Affinity Landscaping   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7ZG,126886431,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x600,68224755,300 x 600,2103,0,1,1,0,0,0,0,1,1,0,2103,28,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Landscaping   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7ZH,Carat Programmatic,Silverado 1500,BT Affinity Landscaping   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7ZH,126892135,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,728x90,68226226,728 x 90,5403,1,11,11,0,8,8,0,3,3,0,5403,41,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Landscaping   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7ZH,Carat Programmatic,Silverado 1500,BT Affinity Landscaping   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7ZH,126892135,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,728x90,68226248,728 x 90,5656,1,5,5,0,1,1,0,1,1,0,5656,32,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Landscaping   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7ZH,Carat Programmatic,Silverado 1500,BT Affinity Landscaping   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7ZH,126892135,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,728x90,68224757,728 x 90,5407,3,9,9,0,2,2,0,4,4,0,5407,40,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Outdoors   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Outdoors _N/A_24_P6Z7ZJ,Carat Programmatic,Silverado 1500,BT Affinity Outdoors   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Outdoors,N/A,24,P6Z7ZJ,126889082,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x250,68221324,300 x 250,5958,0,6,6,0,0,0,0,5,5,0,5958,48,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Outdoors   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Outdoors _N/A_24_P6Z7ZJ,Carat Programmatic,Silverado 1500,BT Affinity Outdoors   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Outdoors,N/A,24,P6Z7ZJ,126889082,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x250,68226636,300 x 250,5891,1,4,2,2,2,1,1,2,1,1,5891,55,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Outdoors   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Outdoors _N/A_24_P6Z7ZJ,Carat Programmatic,Silverado 1500,BT Affinity Outdoors   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Outdoors,N/A,24,P6Z7ZJ,126889082,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x250,68226258,300 x 250,5802,1,17,16,1,5,5,0,4,3,1,5802,66,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Outdoors   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Outdoors _N/A_24_P6Z7ZK,Carat Programmatic,Silverado 1500,BT Affinity Outdoors   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Outdoors,N/A,24,P6Z7ZK,126892479,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x600,68226228,300 x 600,1804,0,0,0,0,0,0,0,0,0,0,1804,24,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Outdoors   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Outdoors _N/A_24_P6Z7ZK,Carat Programmatic,Silverado 1500,BT Affinity Outdoors   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Outdoors,N/A,24,P6Z7ZK,126892479,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x600,68226444,300 x 600,1852,0,13,13,0,1,1,0,2,2,0,1852,25,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Outdoors   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Outdoors _N/A_24_P6Z7ZK,Carat Programmatic,Silverado 1500,BT Affinity Outdoors   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Outdoors,N/A,24,P6Z7ZK,126892479,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x600,68224755,300 x 600,1778,1,0,0,0,0,0,0,0,0,0,1778,31,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Outdoors   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Outdoors _N/A_24_P6Z7ZL,Carat Programmatic,Silverado 1500,BT Affinity Outdoors   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Outdoors,N/A,24,P6Z7ZL,126889083,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,728x90,68226226,728 x 90,7272,1,14,13,1,0,0,0,11,10,1,7272,52,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Outdoors   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Outdoors _N/A_24_P6Z7ZL,Carat Programmatic,Silverado 1500,BT Affinity Outdoors   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Outdoors,N/A,24,P6Z7ZL,126889083,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,728x90,68226248,728 x 90,7403,0,15,15,0,6,6,0,7,7,0,7403,59,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Outdoors   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Outdoors _N/A_24_P6Z7ZL,Carat Programmatic,Silverado 1500,BT Affinity Outdoors   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Outdoors,N/A,24,P6Z7ZL,126889083,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,728x90,68224757,728 x 90,7389,1,20,20,0,3,3,0,14,14,0,7389,50,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZM,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZM,126890064,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x250,68221324,300 x 250,7840,1,36,36,0,10,10,0,23,23,0,7840,73,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZM,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZM,126890064,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x250,68226636,300 x 250,7797,0,11,11,0,6,6,0,2,2,0,7797,77,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZM,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZM,126890064,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x250,68226258,300 x 250,7712,4,25,18,7,10,10,0,13,6,7,7712,69,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZN,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZN,126892480,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x600,68226228,300 x 600,2032,0,9,9,0,3,3,0,4,4,0,2032,33,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZN,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZN,126892480,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x600,68226444,300 x 600,2133,2,2,2,0,0,0,0,2,2,0,2133,24,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZN,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZN,126892480,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x600,68224755,300 x 600,2109,0,0,0,0,0,0,0,0,0,0,2109,26,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZP,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZP,126892136,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,728x90,68226226,728 x 90,9264,3,10,10,0,1,1,0,6,6,0,9264,67,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZP,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZP,126892136,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,728x90,68226248,728 x 90,9693,1,5,5,0,1,1,0,4,4,0,9693,82,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZP,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZP,126892136,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,728x90,68224757,728 x 90,9387,1,6,6,0,0,0,0,5,5,0,9387,74,0,0,0
